#OTU ID	AJ414	AP114	AS114	AT414	JJ114	JJ415	JJ515	JP315	JP414	JP515	JS115	JS415	JT115	JT314	JT415	OJ415	OJ514	OJ515	OJ615	OP315	OP515	OP614	OP615	OS115	OS214	OS415	OS615	OT115	OT414	OT415	OT515	Taxonomy
OTU1265	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	1	US|0.8016|None;k:Rhizaria,p:Cercozoa
OTU1266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	GS|100.0|DQ092527|SH182916.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae,g:Phaeosphaeria
OTU1267	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	8	0	2	GSL|99.7|AB440283|SH175995.07FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Pichiaceae,g:Ogataea,s:Ogataea glucozyma
OTU1268	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|AF065849|SH219668.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Venturiales,f:Venturiaceae,g:Venturia,s:Venturia carpophila
OTU1269	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	GS|100.0|JN886794|SH206409.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Dothideales,f:Aureobasidiaceae,g:Kabatiella,s:Kabatiella harpospora
OTU1270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|EU479762|SH219222.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes
OTU1271	0	2	0	0	0	1	7	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|98.1|KT215229|SH487844.07FU;k:Fungi,p:Ascomycota,c:Orbiliomycetes,o:Orbiliales,f:Orbiliaceae,g:Arthrobotrys,s:Arthrobotrys foliicola
OTU1272	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.2100|KP340878|SH523843.07FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Onygenales,f:Ascosphaeraceae,g:Ascosphaera
OTU1273	0	0	0	3	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	GS|98.2|FJ265750|SH026690.07FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Cladophialophora
OTU1274	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	US|0.7836|HM239838|SH198390.07FU;k:Fungi,p:Ascomycota
OTU1275	0	0	0	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	SS|0.7300|FJ372397|SH200602.07FU;k:Fungi
OTU1276	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	4	0	4	0	0	0	0	0	0	0	GS|100.0|MF528643|SH220112.07FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes
OTU1277	0	0	0	5	4	3	3	1	1	1	0	0	0	18	0	1	0	1	1	0	1	2	0	0	0	0	1	1	1	0	1	GS|98.8|FJ392867|SH193976.07FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Trichomeriaceae
OTU1279	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.7858|KY768252|SH223202.07FU;k:Fungi,p:Basidiomycota
OTU1280	0	0	0	1	0	0	1	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|99.5|KM189556|SH182506.07FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Penicillium,s:Penicillium quercetorum
OTU1281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	US|0.5644|LC205477|SH220112.07FU;k:Rhizaria
OTU1282	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.9910|EF159363|SH186594.07FU;k:Fungi
OTU1284	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	US|0.9942|JN905635|SH212425.07FU;k:Fungi
OTU1286	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	SS|0.6600|JN905656|SH022043.07FU;k:Fungi
OTU1287	4	3	0	0	0	1	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|HF947037|SH205426.07FU;k:Fungi
OTU1288	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	2	2	0	0	0	0	2	1	0	0	2	0	1	0	GS|100.0|EU305606|SH216789.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae,g:Alternaria,s:Alternaria hungarica
OTU1289	0	0	0	2	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	3	SS|0.7200|AF228470|SH202343.07FU;k:Fungi,p:Ascomycota,c:Lecanoromycetes
OTU1290	0	0	0	2	2	1	0	0	0	0	0	0	1	17	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	GS|98.8|KF222381|SH221826.07FU;k:Fungi,p:Basidiomycota
OTU1291	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	US|0.7825|None;k:Fungi,p:Ascomycota
OTU1292	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.7400|EF159436|SH011830.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes
OTU1293	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	SS|0.7100|FJ552703|SH201267.07FU;k:Fungi,p:Ascomycota,c:Leotiomycetes
OTU1294	0	0	0	0	5	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	US|0.4851|HM589280|SH025567.07FU;k:Fungi
OTU1295	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	US|0.9965|KF297254|SH469502.07FU;k:Fungi
OTU1296	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	1	0	0	0	0	0	1	1	2	0	1	0	GS|100.0|KU945858|SH521738.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Westerdykella
OTU1297	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	GS|99.1|HQ611323|SH181674.07FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Exophiala
OTU1298	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.9948|KM104091|SH493048.07FU;k:Fungi
OTU1299	0	0	0	0	0	2	1	1	0	2	0	0	2	0	0	1	0	2	1	2	0	0	1	0	0	1	0	0	0	1	1	US|0.1650|MF534181|SH220112.07FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes
OTU1300	0	0	0	0	6	0	4	0	0	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|KJ409894|SH216453.07FU;k:Fungi,p:Basidiomycota,c:Wallemiomycetes,o:Wallemiales,f:Wallemiaceae,g:Wallemia,s:Wallemia mellicola
OTU1301	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	1	1	0	0	0	0	0	1	0	0	0	0	0	0	US|0.8830|JX136098|SH010229.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Tubeufiales
OTU1302	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|99.7|JF945786|SH183422.07FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Lycoperdaceae,g:Calvatia
OTU1304	0	0	0	1	0	8	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	GSL|100.0|KX881593|SH193471.07FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Clavicipitaceae,g:Paecilomyces,s:Paecilomyces formosa
OTU1305	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.9907|GQ999263|SH014450.07FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales
OTU1306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	US|0.7825|JX000107|SH483838.07FU;k:Fungi,p:Ascomycota
OTU1307	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	GS|100.0|KF861805|SH206550.07FU;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Filobasidiales,f:Filobasidiaceae,g:Naganishia,s:Naganishia onofrii
OTU1308	0	1	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	US|0.7644|KX811207|SH193471.07FU;k:Fungi,p:Basidiomycota
OTU1309	0	2	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	GSL|100.0|GU944605|SH194609.07FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Penicillium,s:Penicillium roseopurpureum
OTU1310	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	GS|99.5|JF340248|SH198203.07FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Sporocadaceae,g:Pestalotiopsis,s:Pestalotiopsis besseyi
OTU1311	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	GS|99.5|KM066171|SH204610.07FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Trichocomaceae,g:Talaromyces,s:Talaromyces minioluteus
OTU1312	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	US|0.5535|KY929152|SH220112.07FU;k:Fungi
OTU1313	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GSL|100.0|KF114738|SH204609.07FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Trichocomaceae,g:Talaromyces
OTU1314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	US|0.4913|AY843125|SH017608.07FU;k:Fungi
OTU1315	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	0	0	0	US|0.9949|FJ553032|SH214160.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes
OTU1316	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	GS|97.7|JN905563|SH212425.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes
OTU1317	0	0	0	0	0	0	0	1	0	0	1	0	2	0	2	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	US|0.7558|None;k:Fungi
OTU1318	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	US|0.7858|HQ428123|SH013392.07FU;k:Fungi,p:Ascomycota
OTU1319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	SS|0.7400|KF617229|SH218624.07FU;k:Fungi
OTU1320	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.7626|None;k:Fungi,p:Basidiomycota
OTU1321	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	US|0.9915|JX043148|SH207663.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales
OTU1322	0	0	0	0	0	3	1	1	0	1	0	2	0	1	0	1	1	0	1	1	0	0	0	0	0	0	1	1	0	5	1	US|0.0001|GU184119|SH011665.07FU;k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Acarosporales,f:Acarosporaceae
OTU1323	0	1	0	2	0	0	0	0	0	0	0	0	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	US|0.2855|KF221587|SH221826.07FU;k:Fungi,p:Ascomycota
OTU1325	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	US|0.9942|JN906741|SH212425.07FU;k:Fungi
OTU1326	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	US|0.3107|KF221744|SH221826.07FU;k:Fungi,p:Ascomycota
OTU1327	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.9886|EU848215|SH212863.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales
OTU1328	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|98.9|KF297192|SH203189.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes
OTU1329	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.4894|KC867856|SH204963.07FU;k:Fungi,p:Ascomycota
OTU1330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	GSL|100.0|KJ755509|SH215931.07FU;k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Thelebolales,f:Pseudeurotiaceae,g:Pseudeurotium
OTU1332	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|AY465456|SH207716.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Mycosphaerellaceae,g:Lecanosticta
OTU1333	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|KF221708|SH221826.07FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Trechisporales,g:Sistotremastrum
OTU1334	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.7000|FJ372400|SH200602.07FU;k:Fungi
OTU1335	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|FJ496693|SH196192.07FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Fomitopsidaceae,g:Obba,s:Obba rivulosa
OTU1336	0	0	0	0	0	0	0	0	0	0	0	0	1	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.9999|JN906939|SH212425.07FU;k:Fungi
OTU1337	2	0	0	1	4	1	3	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.9877|AM901829|SH204921.07FU;k:Fungi,p:Ascomycota
OTU1338	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	US|0.3137|KF221679|SH221826.07FU;k:Fungi,p:Ascomycota
OTU1339	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|EU480323|SH177053.07FU;k:Fungi
OTU1340	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|KC427043|SH200656.07FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Onygenales,f:Gymnoascaceae,g:Gymnoascus,s:Gymnoascus reessii
OTU1341	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|HQ650652|SH019318.07FU;k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Lecideales,f:Lecideaceae,g:Palicella,s:Palicella schizochromatica
OTU1342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	1	0	0	GSL|100.0|Z37054|SH174642.07FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Ganodermataceae,g:Ganoderma
OTU1343	1	9	0	3	0	0	0	0	6	1	1	0	0	2	0	0	0	0	0	1	1	9	0	5	4	0	1	0	7	0	0	GS|99.1|KM504404|SH203402.07FU;k:Fungi,p:Ascomycota,c:Sordariomycetes
OTU1344	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	GS|100.0|MF967419|SH193471.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Didymosphaeriaceae,g:Montagnula,s:Montagnula donacina
OTU1345	0	25	0	12	0	2	37	0	0	0	0	0	2	2	0	0	0	0	0	0	8	51	0	0	0	0	0	0	0	0	3	GS|97.8|JQ813729|SH179325.07FU;k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Lecanorales,f:Parmeliaceae,g:Melanohalea
OTU1346	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	GS|99.2|KF251170|SH193502.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae,g:Paraphoma,s:Paraphoma fimeti
OTU1347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	US|0.7736|None;k:Fungi,p:Basidiomycota
OTU1348	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	GS|99.6|JX136374|SH527693.07FU;k:Fungi
OTU1349	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	4	0	0	US|0.7033|None;k:Fungi
OTU1350	0	3	0	0	2	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.9999|KF221979|SH221826.07FU;k:Fungi
OTU1351	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	GSL|100.0|FN706552|SH217985.07FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,g:Acremonium
OTU1352	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	2	1	1	0	0	0	1	0	0	1	0	0	0	GS|100.0|GQ153205|SH184190.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes
OTU1353	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|AF042426|SH019470.07FU;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Tremellaceae,g:Tremella,s:Tremella moriformis
OTU1354	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	US|0.4913|KY768252|SH223202.07FU;k:Fungi
OTU1355	0	0	0	0	0	0	0	0	0	0	0	0	4	3	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	SS|0.7500|KX811207|SH193471.07FU;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales
OTU1356	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	US|1.0000|JX848591|SH197945.07FU;k:Fungi
OTU1357	1	0	0	18	1	2	2	1	0	0	0	0	9	22	10	1	1	0	0	0	0	6	0	0	0	0	0	3	40	4	4	GS|98.4|JN905170|SH022043.07FU;k:Fungi
OTU1358	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	4	0	0	US|0.8017|KF309947|SH017208.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes
OTU1359	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	GS|100.0|DQ384584|SH175372.07FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Meruliaceae,g:Phlebia,s:Phlebia tremellosa
OTU1360	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|JX280779|SH204879.07FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Chaetomiaceae,g:Chaetomium,s:Chaetomium bostrychodes
OTU1361	0	1	0	0	4	0	2	0	0	1	0	1	1	2	0	1	2	5	0	0	1	0	0	0	0	1	0	1	3	1	1	GS|100.0|AJ244272|SH186600.07FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Coniosporium,s:Coniosporium apollinis
OTU1362	0	0	0	0	0	4	3	0	0	0	0	0	1	0	0	2	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	GS|98.2|AJ238678|SH203197.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,g:Monodictys,s:Monodictys castaneae
OTU1363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	SS|0.7800|KF617359|SH025706.07FU;k:Fungi
OTU1364	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	GSL|99.5|HM116751|SH199051.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Amorosiaceae,g:Angustimassarina
OTU1365	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	SS|0.7100|FJ265758|SH214155.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales
OTU1366	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	SS|1.0000|JN905624|SH022043.07FU;k:Fungi
OTU1367	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	GS|100.0|KC965372|SH001711.07FU;k:Fungi
OTU1368	0	7	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	US|0.7713|DQ525486|SH191919.07FU;k:Fungi,p:Ascomycota
OTU1369	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	4	0	0	0	1	0	0	US|0.7342|None;k:Fungi,p:Ascomycota
OTU1370	0	0	0	3	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	US|0.7866|HQ599588|SH458680.07FU;k:Fungi,p:Ascomycota
OTU1371	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	GSL|99.5|KT898639|SH216250.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Cladosporiaceae,g:Cladosporium
OTU1372	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	GS|99.1|JF916536|SH204943.07FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Phaffomycetaceae,g:Wickerhamomyces,s:Wickerhamomyces hampshirensis
OTU1373	0	1	0	2	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	US|0.7301|KC958558|SH177345.07FU;k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Rutstroemiaceae
OTU1374	0	0	0	0	1	7	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|GQ526072|SH202968.07FU;k:Fungi
OTU1375	0	1	0	2	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	SS|1.0000|JN905696|SH022043.07FU;k:Fungi
OTU1376	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.7514|None;k:Fungi,p:Ascomycota
OTU1377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|98.0|JN395513|SH215493.07FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Amphisphaeriaceae
OTU1378	0	0	0	3	0	0	0	0	0	0	0	0	2	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	GS|97.6|JN906646|SH022043.07FU;k:Fungi,p:Ascomycota
OTU1379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	US|0.6645|KF617430|SH476292.07FU;k:Fungi
OTU1380	0	0	0	1	0	0	0	0	2	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|JN906530|SH022043.07FU;k:Fungi
OTU1381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.8100|JN033435|SH216908.07FU;k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Hyaloscyphaceae,g:Arachnopeziza,s:Arachnopeziza aurelia
OTU1382	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	US|1.0000|None;k:Fungi
OTU1383	0	0	0	4	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	US|0.6124|LC085191|SH005857.07FU;k:Fungi
